"Path","ProposedArchiveTarget","DependencyType","LiveScriptsRefCount","LiveTestsRefCount","StrategyBucket","WrapperRecommendation","MovementAllowedNow","ValidatorBehaviorChangeAllowedNow","RequiredNextEvidence"
"docs/184_v7_32_vcpchat_one_time_remote_debug_runtime_verification_preflight.md","docs/archive/numbered_legacy/184_v7_32_vcpchat_one_time_remote_debug_runtime_verification_preflight.md","scripts_and_tests","2","2","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/185_v7_33_vcpchat_one_time_remote_debug_runtime_verification_record.md","docs/archive/numbered_legacy/185_v7_33_vcpchat_one_time_remote_debug_runtime_verification_record.md","scripts_and_tests","2","2","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/186_v7_34_vcpchat_review_console_runtime_verification_closeout.md","docs/archive/numbered_legacy/186_v7_34_vcpchat_review_console_runtime_verification_closeout.md","scripts_and_tests","2","2","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/187_v7_35_vcpchat_review_console_runtime_followup_planning.md","docs/archive/numbered_legacy/187_v7_35_vcpchat_review_console_runtime_followup_planning.md","scripts_and_tests","2","2","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/188_v7_36_external_remote_debug_verification_script_plan.md","docs/archive/numbered_legacy/188_v7_36_external_remote_debug_verification_script_plan.md","scripts_and_tests","2","2","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/189_v7_37_external_remote_debug_verification_script_authorization_gate.md","docs/archive/numbered_legacy/189_v7_37_external_remote_debug_verification_script_authorization_gate.md","scripts_and_tests","2","2","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/190_v7_38_external_remote_debug_verification_script_creation_preflight.md","docs/archive/numbered_legacy/190_v7_38_external_remote_debug_verification_script_creation_preflight.md","scripts_and_tests","2","2","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/191_v7_39_external_remote_debug_verification_script_creation_authorization_point.md","docs/archive/numbered_legacy/191_v7_39_external_remote_debug_verification_script_creation_authorization_point.md","scripts_and_tests","3","3","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/192_v7_40_local_a4_a5_autonomy_alignment.md","docs/archive/numbered_legacy/192_v7_40_local_a4_a5_autonomy_alignment.md","scripts_and_tests","3","2","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/193_v7_41_external_remote_debug_verification_script_creation_record.md","docs/archive/numbered_legacy/193_v7_41_external_remote_debug_verification_script_creation_record.md","scripts_and_tests","3","2","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/194_v7_42_external_remote_debug_verification_script_creation_authorization_package.md","docs/archive/numbered_legacy/194_v7_42_external_remote_debug_verification_script_creation_authorization_package.md","scripts_and_tests","3","2","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/195_v7_43_external_remote_debug_verification_script_creation_execution_record.md","docs/archive/numbered_legacy/195_v7_43_external_remote_debug_verification_script_creation_execution_record.md","scripts_and_tests","3","2","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/196_v7_44_remote_debug_script_run_and_vcpchat_launch_record.md","docs/archive/numbered_legacy/196_v7_44_remote_debug_script_run_and_vcpchat_launch_record.md","scripts_and_tests","3","2","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/197_v7_45_cdp_read_only_attempt_record.md","docs/archive/numbered_legacy/197_v7_45_cdp_read_only_attempt_record.md","scripts_and_tests","3","2","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/198_v7_46_remote_debug_relaunch_runtime_verification_record.md","docs/archive/numbered_legacy/198_v7_46_remote_debug_relaunch_runtime_verification_record.md","scripts_and_tests","3","2","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/199_v10_0_a5_end_to_end_activation_package_readiness.md","docs/archive/numbered_legacy/199_v10_0_a5_end_to_end_activation_package_readiness.md","scripts_and_tests","3","2","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/20_real_loop_completion_plan.md","docs/archive/numbered_legacy/20_real_loop_completion_plan.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/200_v10_1_a5_resume_after_external_worktree_reconciliation.md","docs/archive/numbered_legacy/200_v10_1_a5_resume_after_external_worktree_reconciliation.md","scripts_and_tests","3","3","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/201_v10_2_a5_bridge_smoke_blocked_record.md","docs/archive/numbered_legacy/201_v10_2_a5_bridge_smoke_blocked_record.md","scripts_and_tests","3","2","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/202_v10_3_a5_bridge_integration_smoke_record.md","docs/archive/numbered_legacy/202_v10_3_a5_bridge_integration_smoke_record.md","scripts_and_tests","3","2","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/203_v10_4_a5_doubaogen_single_generation_rejected_asset_record.md","docs/archive/numbered_legacy/203_v10_4_a5_doubaogen_single_generation_rejected_asset_record.md","scripts_and_tests","4","2","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/204_v10_5_a5_doubaogen_no_text_retry_rejected_asset_record.md","docs/archive/numbered_legacy/204_v10_5_a5_doubaogen_no_text_retry_rejected_asset_record.md","scripts_and_tests","4","2","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/205_v10_6_a5_prompt_failure_analysis_and_safer_strategy.md","docs/archive/numbered_legacy/205_v10_6_a5_prompt_failure_analysis_and_safer_strategy.md","scripts_and_tests","3","2","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/206_v10_7_a5_safer_prompt_review_package.md","docs/archive/numbered_legacy/206_v10_7_a5_safer_prompt_review_package.md","scripts_and_tests","3","2","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/207_v10_8_a5_positive_still_life_generation_preflight_gate.md","docs/archive/numbered_legacy/207_v10_8_a5_positive_still_life_generation_preflight_gate.md","scripts_and_tests","5","4","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/208_v10_9_a5_positive_still_life_generation_rejected_asset_record.md","docs/archive/numbered_legacy/208_v10_9_a5_positive_still_life_generation_rejected_asset_record.md","scripts_and_tests","5","2","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/209_v10_10_a5_prompt_handoff_diagnostic_preflight.md","docs/archive/numbered_legacy/209_v10_10_a5_prompt_handoff_diagnostic_preflight.md","scripts_and_tests","4","2","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/210_v10_11_a5_prompt_handoff_diagnostic_result.md","docs/archive/numbered_legacy/210_v10_11_a5_prompt_handoff_diagnostic_result.md","scripts_and_tests","4","2","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/211_v10_12_a5_provider_side_prompt_fingerprint_capture_authorization_package.md","docs/archive/numbered_legacy/211_v10_12_a5_provider_side_prompt_fingerprint_capture_authorization_package.md","scripts_and_tests","3","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/212_v10_26_real_dailynote_write_closeout.md","docs/archive/numbered_legacy/212_v10_26_real_dailynote_write_closeout.md","scripts_and_tests","2","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/213_v10_27_dailynotewrite_root_path_correction.md","docs/archive/numbered_legacy/213_v10_27_dailynotewrite_root_path_correction.md","scripts_and_tests","2","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/214_v10_28_dailynote_canonical_location_guard.md","docs/archive/numbered_legacy/214_v10_28_dailynote_canonical_location_guard.md","scripts_and_tests","2","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/215_runtime_review_followup_requirements_audit.md","docs/archive/numbered_legacy/215_runtime_review_followup_requirements_audit.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/216_runtime_review_long_task_delivery_plan.md","docs/archive/numbered_legacy/216_runtime_review_long_task_delivery_plan.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/217_runtime_review_batch_3a_3b_3c_local_stabilization.md","docs/archive/numbered_legacy/217_runtime_review_batch_3a_3b_3c_local_stabilization.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/218_runtime_review_batch_4a_bridge_mock_roundtrip.md","docs/archive/numbered_legacy/218_runtime_review_batch_4a_bridge_mock_roundtrip.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/219_runtime_review_batch_4b_5a_6a_local_readiness.md","docs/archive/numbered_legacy/219_runtime_review_batch_4b_5a_6a_local_readiness.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/220_runtime_review_batch_5b_6b_7a_local_gate_archive.md","docs/archive/numbered_legacy/220_runtime_review_batch_5b_6b_7a_local_gate_archive.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/221_runtime_review_batch_8a_release_candidate_readiness_local_proposal.md","docs/archive/numbered_legacy/221_runtime_review_batch_8a_release_candidate_readiness_local_proposal.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/222_runtime_review_batch_8a_post_merge_checkpoint.md","docs/archive/numbered_legacy/222_runtime_review_batch_8a_post_merge_checkpoint.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/223_runtime_review_batch_8b_vnext_rc_acceptance.md","docs/archive/numbered_legacy/223_runtime_review_batch_8b_vnext_rc_acceptance.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/224_runtime_review_batch_8c_final_acceptance_summary.md","docs/archive/numbered_legacy/224_runtime_review_batch_8c_final_acceptance_summary.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/225_runtime_review_batch_8d_sustained_autopilot_task_plan.md","docs/archive/numbered_legacy/225_runtime_review_batch_8d_sustained_autopilot_task_plan.md","scripts_and_tests","2","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/226_runtime_review_batch_9a_state_freshness_index.md","docs/archive/numbered_legacy/226_runtime_review_batch_9a_state_freshness_index.md","scripts_and_tests","2","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/227_runtime_review_batch_9c_operator_runbook_and_resume_capsule.md","docs/archive/numbered_legacy/227_runtime_review_batch_9c_operator_runbook_and_resume_capsule.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/228_runtime_review_batch_9b_runtime_session_compatibility_matrix.md","docs/archive/numbered_legacy/228_runtime_review_batch_9b_runtime_session_compatibility_matrix.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/229_runtime_review_batch_10b_end_to_end_dry_run_replay_index.md","docs/archive/numbered_legacy/229_runtime_review_batch_10b_end_to_end_dry_run_replay_index.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/230_runtime_review_batch_10a_release_candidate_acceptance_matrix.md","docs/archive/numbered_legacy/230_runtime_review_batch_10a_release_candidate_acceptance_matrix.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/231_runtime_review_batch_10c_future_a5_authorization_package_consolidation.md","docs/archive/numbered_legacy/231_runtime_review_batch_10c_future_a5_authorization_package_consolidation.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/232_runtime_review_final_local_checkpoint_sustained_autopilot_chain_closeout.md","docs/archive/numbered_legacy/232_runtime_review_final_local_checkpoint_sustained_autopilot_chain_closeout.md","tests_only","0","1","fixture_or_test_reference_strategy_required_before_move","not_default; prefer fixture rewrite strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/233_tag_and_version_strategy.md","docs/archive/numbered_legacy/233_tag_and_version_strategy.md","tests_only","0","1","fixture_or_test_reference_strategy_required_before_move","not_default; prefer fixture rewrite strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/236_v6_0_product_runtime_kickoff.md","docs/archive/numbered_legacy/236_v6_0_product_runtime_kickoff.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/237_v6_1_task_panel_interaction.md","docs/archive/numbered_legacy/237_v6_1_task_panel_interaction.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/238_v6_2_asset_index_interaction.md","docs/archive/numbered_legacy/238_v6_2_asset_index_interaction.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/239_v6_3_session_store_interaction.md","docs/archive/numbered_legacy/239_v6_3_session_store_interaction.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/240_v6_4_memory_queue_interaction.md","docs/archive/numbered_legacy/240_v6_4_memory_queue_interaction.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/241_v6_5_review_console_product_shell.md","docs/archive/numbered_legacy/241_v6_5_review_console_product_shell.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/242_v6_6_product_shell_qa_visual_polish.md","docs/archive/numbered_legacy/242_v6_6_product_shell_qa_visual_polish.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/243_v6_7_product_runtime_final_acceptance.md","docs/archive/numbered_legacy/243_v6_7_product_runtime_final_acceptance.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/245_v6_8a_plugin_dashboard_draft_surface.md","docs/archive/numbered_legacy/245_v6_8a_plugin_dashboard_draft_surface.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/246_v6_8b_plugin_dashboard_guard_hardening.md","docs/archive/numbered_legacy/246_v6_8b_plugin_dashboard_guard_hardening.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/247_v6_9_release_panel_plan.md","docs/archive/numbered_legacy/247_v6_9_release_panel_plan.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/248_v6_9a_release_panel_draft_surface.md","docs/archive/numbered_legacy/248_v6_9a_release_panel_draft_surface.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/249_v6_9b_release_panel_guard_hardening.md","docs/archive/numbered_legacy/249_v6_9b_release_panel_guard_hardening.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/250_v6_10_product_runtime_rc_readiness_matrix.md","docs/archive/numbered_legacy/250_v6_10_product_runtime_rc_readiness_matrix.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/252_v6_product_runtime_operator_runbook.md","docs/archive/numbered_legacy/252_v6_product_runtime_operator_runbook.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/253_v6_10_resume_capsule.md","docs/archive/numbered_legacy/253_v6_10_resume_capsule.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/254_v7_0_real_production_landing_preflight.md","docs/archive/numbered_legacy/254_v7_0_real_production_landing_preflight.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/255_v7_0_a5_single_generation_authorization_template.md","docs/archive/numbered_legacy/255_v7_0_a5_single_generation_authorization_template.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/256_v7_1_single_real_generation_controlled_run_package.md","docs/archive/numbered_legacy/256_v7_1_single_real_generation_controlled_run_package.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/257_v7_2_generation_failure_taxonomy_and_retry_policy.md","docs/archive/numbered_legacy/257_v7_2_generation_failure_taxonomy_and_retry_policy.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/258_v7_3_asset_acceptance_gate.md","docs/archive/numbered_legacy/258_v7_3_asset_acceptance_gate.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/259_v7_4_memory_write_gate_package.md","docs/archive/numbered_legacy/259_v7_4_memory_write_gate_package.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/260_v7_5_production_run_dry_run_prep.md","docs/archive/numbered_legacy/260_v7_5_production_run_dry_run_prep.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/261_v7_5_a5_activation_checklist.md","docs/archive/numbered_legacy/261_v7_5_a5_activation_checklist.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/262_v7_6_single_real_generation_activation_package.md","docs/archive/numbered_legacy/262_v7_6_single_real_generation_activation_package.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/263_v7_6_operator_activation_checklist.md","docs/archive/numbered_legacy/263_v7_6_operator_activation_checklist.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/264_v7_7_single_real_generation_activation_readiness_check.md","docs/archive/numbered_legacy/264_v7_7_single_real_generation_activation_readiness_check.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/265_v7_8_a5_template_prompt_library_separation.md","docs/archive/numbered_legacy/265_v7_8_a5_template_prompt_library_separation.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/266_prompt_library_selection_guide.md","docs/archive/numbered_legacy/266_prompt_library_selection_guide.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/267_v7_10_image_generation_plugin_call_library.md","docs/archive/numbered_legacy/267_v7_10_image_generation_plugin_call_library.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/268_v7_11_first_generation_prompt_correction.md","docs/archive/numbered_legacy/268_v7_11_first_generation_prompt_correction.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/269_v7_12_runner_model_override_preflight.md","docs/archive/numbered_legacy/269_v7_12_runner_model_override_preflight.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/270_v7_13_post_run_review_correction_loop.md","docs/archive/numbered_legacy/270_v7_13_post_run_review_correction_loop.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/271_v7_14_doubaogen_model_lock_enforcement.md","docs/archive/numbered_legacy/271_v7_14_doubaogen_model_lock_enforcement.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/272_v7_15_native_doubao_image_plugin.md","docs/archive/numbered_legacy/272_v7_15_native_doubao_image_plugin.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/273_v7_16_native_doubao_real_api_activation_preflight.md","docs/archive/numbered_legacy/273_v7_16_native_doubao_real_api_activation_preflight.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/274_v7_17_native_doubao_real_api_implementation_draft.md","docs/archive/numbered_legacy/274_v7_17_native_doubao_real_api_implementation_draft.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/275_v7_18_local_native_doubao_env_setup.md","docs/archive/numbered_legacy/275_v7_18_local_native_doubao_env_setup.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/276_v7_19_native_doubao_a5_runner_preflight.md","docs/archive/numbered_legacy/276_v7_19_native_doubao_a5_runner_preflight.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/277_v7_20_native_doubao_real_runner_implementation.md","docs/archive/numbered_legacy/277_v7_20_native_doubao_real_runner_implementation.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
